Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-12-16,72.84191664294326,73.3997398430181,72.44517068409719,72.98679388838144,10006317.179002883,0.0,0.0
2016-12-19,73.10160202545798,73.65233691980059,72.76867450944651,73.29274338399506,4501842.741453423,0.0,0.0
2016-12-20,73.3216771370652,73.6378457026295,72.84294934517476,73.40412390307631,4879750.980630436,0.10348904936010304,0.0
2016-12-21,73.32237664534759,73.83649909514817,73.10117840180312,73.26260645319577,3995424.564054898,0.0,0.0
2016-12-22,73.28033372421788,73.62013747026472,72.4851212282168,73.01897244541809,5854231.456810551,0.0,0.0
2016-12-23,72.98212344088591,73.20950464895205,72.69263013226484,72.98066911859053,2963705.2549736705,0.0,0.0
2016-12-27,72.93021163134,73.29587098536796,72.77268992216537,73.03291836854928,2886583.7237512292,0.0,0.0
2016-12-28,72.99861660464047,73.22097644303969,72.44766684862438,72.57454383017762,3426015.1150857285,0.007197467039491149,0.0
2016-12-29,72.54787920885829,73.0290933261355,72.45205780037779,72.82646164434101,3041393.5620379522,0.0,0.0
2016-12-30,72.75671720951347,72.96448364396379,72.22839101879656,72.46751846872638,4611526.506615337,0.0,0.0
2017-01-03,72.68720029607458,72.91640728985551,71.92719052027665,72.47523158243878,6257416.335248772,0.0,0.0
2017-01-04,72.5767298787469,73.13566799474049,72.30521192076267,72.64945738788192,5160798.260822985,0.006623158675563775,0.0
2017-01-05,72.5466662761565,73.25096045754825,72.21141559046748,72.98221696606966,5087110.6406953465,0.0,0.0
2017-01-06,72.82559978642462,73.09251735208349,72.33783979864812,72.86253837773788,5325576.188827811,0.009962283370037326,0.0
2017-01-09,72.62966959901341,72.88683429285595,72.1305221857251,72.37626188814936,5895239.720404561,0.002767911120034829,0.0
2017-01-10,72.3649080758892,72.70955404302528,71.7193741606137,71.94828398654073,6900967.428267986,0.0,0.0
2017-01-11,71.85705106012631,72.36881882325997,71.619158699873,72.0786970842794,4713369.722608892,0.0,0.0
2017-01-12,72.00913677423023,72.40592619616541,71.70258378653017,72.05906891250473,4216487.460263712,0.002623133781268083,0.0
2017-01-13,72.05908968915075,72.2460096716037,71.60219838692743,71.85058148756545,4711696.187566074,0.0,0.0
2017-01-17,72.04180731381784,73.09264977679315,71.93333815130454,72.78606870461134,6863498.471402267,0.0,0.0
2017-01-18,72.70656758246058,73.13595484611525,72.44584190322605,72.95627015529033,5129994.52225803,0.0,0.0
2017-01-19,72.87203690378632,73.11801138345668,72.45225133099954,72.6657414332321,5026411.878142621,0.014871602788485554,0.0
2017-01-20,72.94244589442404,73.29039276679742,72.47405826227224,72.92024803910184,7081005.319692814,0.0,0.0
2017-01-23,72.79976600477372,73.13867908449959,72.3996777338401,72.80436687519537,5127075.084948961,0.012106773940030409,0.0
2017-01-24,72.94561534786797,73.60932395785171,72.77980958860799,73.47433101287672,6637199.222241813,0.0,0.0
2017-01-25,73.56733829184616,74.01121381100562,73.26143680868259,73.56998839575421,5537084.291491473,0.0,0.0
2017-01-26,73.63013276995392,73.83246791138038,73.19082949889858,73.38774324713303,4458836.96941799,0.0030398082670017356,0.0
2017-01-27,73.37399771698107,73.50687515997998,72.27228805008482,72.70509046896383,6907638.359046801,0.0,0.0
2017-01-30,72.65221950740528,73.10149971744195,72.2590946217788,72.90589034788445,5509455.501168113,0.0,0.0
2017-01-31,72.77713111238504,73.3240684562478,72.54947285642722,73.10875631015386,6181673.128157425,0.0,0.0
