Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-09-19,50.711962640176885,51.115134320754755,49.982277024941844,50.18909555498737,6089228.209946086,0.0,0.0
2016-09-20,50.22245608902025,50.6439619817741,49.76756039047683,49.87217793407208,5899209.688160994,0.0,0.0
2016-09-21,50.36170559792809,51.208192622558165,50.13079684538474,51.09616736812576,6544582.804579574,0.0,0.0
2016-09-22,51.66608494283875,52.01307891602419,51.01318720552807,51.16010805733588,5881075.800241337,0.0,0.0
2016-09-23,50.81578511093804,51.3148480571298,49.85960478126038,50.22392106666056,6985479.154157648,0.0,0.0
2016-09-26,50.43195826596333,50.95438085307676,49.959598431275005,50.10637541285498,5303316.4914641995,0.0,0.0
2016-09-27,49.58290627239742,49.94852690862559,49.001600324032296,49.65162067980616,6511484.221857693,0.0,0.0
2016-09-28,49.981074013571536,52.0945027295527,49.4671470117889,51.95725030362408,9250493.525334358,0.0,0.0
2016-09-29,51.92974645602366,53.1248523883015,51.22090188285336,52.12245408992146,10461992.266340548,0.0,0.0
2016-09-30,52.451517608240785,53.23454833889727,52.01870783438704,52.837017583033436,7090025.679069565,0.0,0.0
2016-10-03,52.82495930367746,53.08155706361987,52.11149289031181,52.70657683995522,4628276.80969873,0.0,0.0
2016-10-04,52.74964813429076,53.07363076573105,52.015387893530495,52.31030126972407,5206325.607814902,0.0,0.0
2016-10-05,52.9674289186626,53.83671609372317,52.68439971459161,53.38444474208375,5750346.972075924,0.0,0.0
2016-10-06,53.5583762242056,54.00882483365281,52.95926926734963,53.62491290827406,5628829.711366403,0.0,0.0
2016-10-07,53.710534194374496,53.91580248328895,53.035977154044886,53.304752645224184,6192082.953791772,0.0,0.0
2016-10-10,53.896043796104706,54.527027278022295,53.662741917009384,54.054052383123775,6209398.47646838,0.0,0.0
2016-10-11,53.90126812581217,54.10069500022269,52.99670559176115,53.3107133178359,6400092.511837205,0.0,0.0
2016-10-12,53.190330118064296,53.526122956875355,52.65218432537676,53.17010036248472,5425849.260110509,0.0,0.0
2016-10-13,52.73696049856103,53.22360606983358,52.02293507626459,52.818545097164574,7275338.372686479,0.054862614189224265,0.0
2016-10-14,53.21748426586488,53.4544754015138,52.27435605781481,52.44528090057109,5825560.3100043945,0.0,0.0
2016-10-17,52.393507319702415,52.75387192505175,51.75309879955119,52.14741904657438,5273460.53978417,0.0,0.0
2016-10-18,52.70314501632968,52.99128062778563,51.84622384492557,52.21770584069943,5516646.19235971,0.0,0.0
2016-10-19,52.686600017708976,53.805948102711326,52.46679483907421,53.23334999101331,9281794.741830735,0.004842578197487981,0.0
2016-10-20,52.892799496803924,53.590603528911025,52.48770600511711,53.17995881281147,8229284.481041281,0.0,0.0
2016-10-21,52.71791722826284,53.333980280079544,52.18551896723474,52.88865380903383,7123102.981363854,0.0,0.0
2016-10-24,53.004844576119304,53.35161155957921,52.171111953232966,52.82328821696821,6749575.787566499,0.0,0.0
2016-10-25,52.89204865216165,53.542588998472205,52.285521837963415,52.48890473434225,6555951.90134165,0.0,0.0
2016-10-26,52.00793906455729,52.984365004159294,51.6390716144554,52.557935673408736,6395478.904397623,0.0,0.0
