Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-09-19,54.73599537266733,55.24451513405231,54.61602617171347,55.19681625438707,2130043.89963798,0.0,0.0
2016-09-20,55.3680002722905,55.62415919880843,55.02498330323961,55.07598412637451,2392385.3643039064,0.0,0.0
2016-09-21,55.07549831188792,56.18047931262503,54.95750213096857,56.14145745786259,2762201.744089666,0.0,0.0
2016-09-22,56.37778796634788,56.650581183625796,56.04165637284347,56.4546138143331,2282641.66717672,0.0,0.0
2016-09-23,56.31624577184916,56.686568771829364,55.99112876032145,56.38436716499227,2268322.6698912913,0.0,0.0
2016-09-26,56.383746784243826,56.63742167851541,56.07993485972385,56.3405381237406,2251985.006616896,0.0,0.0
2016-09-27,56.55569429475779,56.84597903713868,55.489857097941055,55.596038808751246,2699225.8725478807,0.05701804262876112,0.0
2016-09-28,55.71933313561293,55.846828387061045,55.03494126869724,55.523457943566896,2488603.5749838008,0.020608349203875446,0.0
2016-09-29,55.38344479307231,55.44182258130206,54.46731153346602,54.717871222370846,2859899.7564075724,0.0,0.0
2016-09-30,54.94616722083225,55.22696766200158,54.14093780710712,54.42174027305472,3558013.481199457,0.0,0.0
2016-10-03,54.322370194015804,54.36236465610261,53.36090112609545,53.701410164259556,2809371.421965448,0.0,0.0
2016-10-04,53.58707398760747,53.63392156956404,52.23143984327161,52.56236840196126,4015994.301063843,0.0,0.0
2016-10-05,52.67583872039499,53.13465278275862,52.17405239350712,52.45251465195423,3685134.118655742,0.0,0.0
2016-10-06,52.30019390362199,52.72930026915531,51.97865917595088,52.491590730703535,2783169.786885575,0.0,0.0
2016-10-07,52.84001336489955,53.28703239499461,52.18968206186594,52.23607135615678,2749630.1631822535,0.0,0.0
2016-10-10,52.352186310257615,52.82314480090448,52.21339283096803,52.717398692229814,1989972.845110974,0.0,0.0
2016-10-11,52.57398986770582,52.673711199991665,51.940584917338285,52.11484637343478,2717736.4327948666,0.0,0.0
2016-10-12,52.19673293427051,52.727895847943884,52.12264135299924,52.58727366365844,2402754.331869659,0.0,0.0
2016-10-13,52.613107453801604,53.60196891408354,52.51035528680775,53.22482925559688,2943527.087315958,0.0,0.0
2016-10-14,53.1349476250484,53.51076351294261,52.79088685972609,52.9609464613147,2220278.464372607,0.0,0.0
2016-10-17,53.10404267568196,53.39515241057877,52.95447507309298,53.202795028137984,1878788.7848951272,0.0,0.0
2016-10-18,53.527418512906344,53.799168771001476,52.90006248869913,53.58251990838212,2272095.949685674,0.0,0.0
2016-10-19,53.57654107699785,53.71427785248863,53.1323737155579,53.43212400569761,2304598.2058148864,0.0,0.0
2016-10-20,53.50871771522725,53.830112487972684,53.26755160370996,53.45197611227997,1869465.9866728177,0.0,0.0
2016-10-21,53.13531993630808,53.44005911162762,52.90863264256982,53.18079074066737,1918463.3163037782,0.0,0.0
2016-10-24,53.422550831787994,53.618421833612224,53.009241308458506,53.40007249329725,1973330.3796436389,0.0,0.0
2016-10-25,53.29677852062078,53.798495605374484,53.17578128617468,53.72173251673286,2106051.8767201775,0.0,0.0
2016-10-26,53.70189096758639,54.23128364958822,53.269880232635316,53.7842430171604,2351864.9056263026,0.0,0.0
2016-10-27,53.591005602809915,53.795347635166195,53.06717499430697,53.48142907904146,2435259.1667698077,0.008413989457546567,0.0
2016-10-28,53.5429032421048,53.93306749855138,53.3133886239319,53.64402995103264,2316912.5729961623,0.0033441392305860653,0.0
2016-10-31,53.877847910949015,55.17371807891477,53.732655056973215,54.78074511889637,3526445.8274083715,0.0,0.0
2016-11-01,54.73407320025615,54.79683136107515,53.64194316765781,53.80233843699482,3028461.6123534786,0.0,0.0
2016-11-02,53.69172325873565,53.786309885720534,52.42062477539721,52.97072131831003,3353908.7958663944,0.011876586370667986,0.0
2016-11-03,52.7954274332982,53.45141084833768,52.55347752950642,53.21396962105128,2258164.85265848,0.0,0.0
2016-11-04,53.52010114451069,54.01866342539897,52.88386929046521,52.98582417840322,2896967.607047002,0.0,0.0
2016-11-07,53.27950702598996,53.89457903818693,52.60253356947951,53.87472106216127,2900835.689652186,0.02096053053593823,0.0
2016-11-08,53.97663535590414,54.63329476297255,53.791732043696825,54.326007113810576,2528594.4307844783,0.0513678288953917,0.0
2016-11-09,53.4193694112663,53.53536405505417,52.27839586727262,52.54637743230559,4787472.515477582,0.03332348033712493,0.0
2016-11-10,52.34490614947217,52.44563627964634,50.482971274956135,51.33924755202084,5714032.652219267,0.0580827888807935,0.0
2016-11-11,51.32220137732138,51.94698662682824,50.896760338368836,51.12440669842384,3491111.8573245713,0.0,0.0
2016-11-14,50.91722008397049,51.223773869378554,50.18041826880862,50.85798406800222,4793772.563412166,0.06738760899737674,0.0
2016-11-15,51.15029388119542,51.995864329230756,51.06132194880305,51.76688271483221,3767419.6152431425,0.0,0.0
2016-11-16,51.86066920795195,52.12728890023729,51.13266924577536,51.59524961898541,2862311.321661986,0.0,0.0
2016-11-17,51.42642702896423,51.95419426610816,51.35206045610218,51.637207968199355,2369436.6019484457,0.06809533554149708,0.0
2016-11-18,51.64930697095263,52.005013084487246,51.27701015940288,51.54879879680219,2817529.62591235,0.0,0.0
2016-11-21,51.71738573361782,52.179080160031894,51.520868331673995,52.08392934236839,2477953.9656133093,0.0,0.0
2016-11-22,52.13706935928366,52.68317439038015,51.8662306120189,52.455554123037786,3040078.66062736,0.0,0.0
2016-11-23,51.98497697308342,52.496837873401425,51.67333088167733,51.90165316106135,2386820.2622022727,0.011260426596552525,0.0
2016-11-25,52.06609775261159,52.85499824368698,52.039138349039035,52.65621519369032,1180462.5193313183,0.0,0.0
2016-11-28,52.813633043403755,53.79400401194997,52.7688999025514,53.60811402664842,2943268.7917640945,0.0,0.0
2016-11-29,53.42865649304609,54.20118337163547,53.31346543924439,53.86100450536455,3298595.562051441,0.0,0.0
2016-11-30,53.32595394131725,53.42369970838648,52.13357771531216,52.15920093030553,4548394.849996704,0.10368215994663499,0.0
2016-12-01,51.87417657142781,52.11154250936936,51.34109118930026,51.773279117694635,3240052.659305979,0.0,0.0
2016-12-02,52.17292084189475,52.74627661098421,51.968853705862735,52.31677036398489,2793695.36125925,0.0,0.0
2016-12-05,52.09510057515725,52.393103282650806,51.53232935353488,52.313405196365736,2956481.874979871,0.0,0.0
2016-12-06,52.47391904354145,52.6102915168781,51.96159212616094,52.1215992762374,2628665.1552648125,0.0,0.0
2016-12-07,52.29518416910418,52.87376214805855,52.205410117604195,52.76022578967088,3097942.1198543473,0.0,0.0
2016-12-08,52.424128524409646,52.99251447571342,52.05354000143546,52.881388216724005,2600057.7300661714,0.0,0.0
2016-12-09,52.91284495800814,53.570787320675045,52.770371347643184,53.47701589888902,3008619.085652524,0.0,0.0
2016-12-12,53.30433631264912,54.30206727301135,53.208945848817,54.16064168650723,2811038.692048891,0.0015104117252651953,0.0
2016-12-13,54.27162378353484,54.77394230275033,54.108402179818,54.597708617313586,3143169.554217822,0.0,0.0
2016-12-14,54.81106543187883,55.13999026286049,53.27397594277816,53.368046238556346,3736917.736802261,0.027587991222923852,0.0
2016-12-15,53.21065715667265,53.821763931803275,52.899503376260654,53.65696105372295,3177744.4829559424,0.040877507878308794,0.0
2016-12-16,53.74001460400571,54.59093732238955,53.63161017051316,54.3840086631944,5057734.499832163,0.0,0.0
2016-12-19,54.66948203461654,54.898613067360515,54.13862868679744,54.69277251320698,2211915.887243989,0.0,0.0
2016-12-20,54.68988660473885,55.03599204081755,54.42441221350493,54.75164713289953,2186261.8751211115,0.0,0.0
2016-12-21,54.74482294986575,55.10319497075507,54.454468282312405,54.48688334448496,2132604.1366400276,0.0,0.0
2016-12-22,54.51753228064936,54.864480034318596,54.286648255135,54.692898937589746,2425157.0036110585,0.0,0.0
2016-12-23,54.79160268023397,54.92508730517022,54.4550927101174,54.70997817720029,1340067.9150248524,0.0,0.0
2016-12-27,54.61021370719657,54.88380305298707,54.36564865938047,54.729191899301874,1407871.1623144415,0.05701804262876112,0.0
2016-12-28,54.77403229119041,54.84514515545693,54.13418209192931,54.217693550360465,1518215.0314651483,0.023291728006463397,0.0
2016-12-29,54.401354837119314,55.00214374314316,54.243371367995174,54.8603221680023,1767158.8153771122,0.0,0.0
2016-12-30,54.896534432546275,55.028651119780676,54.42453022158089,54.60064342555238,1949066.7068289693,0.0,0.0
2017-01-03,54.645522168381945,54.737940821853954,54.06028085043661,54.50007674440465,2554996.1117763454,0.0,0.0
2017-01-04,54.600818065406436,55.08963217606705,54.4052311588544,54.70620913957692,2702722.057972801,0.0,0.0
2017-01-05,54.691702568846274,54.95473724443606,54.086236742106585,54.760528144629475,2977312.078591982,0.0,0.0
2017-01-06,54.545995633555094,55.1072833564612,54.39636350600625,54.93471971723539,2434970.8333905702,0.0,0.0
2017-01-09,54.93664692481103,55.133699413383326,54.09855949922137,54.15636234588323,2303084.2014551894,0.0,0.0
