Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-09-16,,,,,,,
2016-09-19,449.20317703846706,450.58581977419067,444.13883814929056,446.34989999814775,3699840.904218649,0.0,0.0
2016-09-20,447.1811052955298,449.99841426416356,446.3726375538419,448.81913437585547,3369619.277541206,0.008332125270488664,0.0
2016-09-21,450.4345798249275,454.68065852971984,447.89110375538377,454.0486034848469,3949670.1680361796,0.0033937903988827804,0.0
2016-09-22,456.4930922156428,462.4639438545368,456.0062979194148,461.4151285788934,4379219.536101008,0.0,0.0
2016-09-23,460.4687973390985,463.1067214756772,459.42481581517325,461.5581905202736,3480660.310586793,0.0,0.0
2016-09-26,459.4212558154437,461.76422775850267,456.49439599514824,457.99895633489814,3913019.036858499,0.0,0.0
2016-09-27,459.4384522430499,467.22256051390724,458.69404141621663,466.6090031394758,4591397.951407483,0.002187902510746876,0.0
2016-09-28,467.62245966072106,473.6014724817589,466.2916113836637,472.35745221126626,6151685.68698688,0.0,0.0
2016-09-29,472.1636626575019,477.55682470904213,469.9510488417536,472.6024769799452,5591522.294533203,0.0,0.0
2016-09-30,474.5038504495646,478.5174457928883,473.85588771869135,476.78200787669505,5197495.014608076,0.0,0.0
2016-10-03,475.8180678829308,478.6038585829642,473.2569376177907,476.75476377693207,3473304.627818319,0.0007632500145898242,0.0
2016-10-04,478.9627614320457,480.0506923093453,473.20527163460014,475.2965912257582,3912897.4689029558,0.0,0.0
2016-10-05,477.3741653171848,481.4951773887484,476.10660407837275,480.28628758819303,3836345.0216215323,0.0020658201358828036,0.0
2016-10-06,479.6812233380659,482.1379426396299,477.81331273008465,479.18319557482135,3859300.1191995232,0.0,0.0
2016-10-07,481.41297947744425,481.72702382281756,476.45530319062175,477.65650195553917,3705377.2749021193,0.0,0.0
2016-10-10,479.72410549848576,481.0713142246824,477.76789129499394,478.7761953440414,2811143.1824113834,0.0,0.0
2016-10-11,478.28661611239306,478.6558948173803,471.28054519024545,472.8064896591756,4161559.975350285,0.0,0.0
2016-10-12,474.2124479578011,476.71684842062643,472.1035406613756,474.4244518297591,3194411.693762832,0.0,0.0
2016-10-13,471.6026135336869,473.43767455603665,467.1941930382742,471.88575844411173,3728429.094332847,0.0,0.0
2016-10-14,474.96337887859954,475.6967429568761,468.48757365414974,468.65619886148465,3731292.98510319,0.0,0.0
2016-10-17,467.7959823761295,468.4304966723731,462.46242093572977,463.3854956133753,3755047.346113985,0.013450784739608592,0.0
2016-10-18,468.33394141734044,469.2422120083275,464.362300558902,466.00768241359236,3352612.8606690196,0.0,0.0
2016-10-19,467.34733250867157,468.3169249228697,464.38010469463626,466.56541748046453,3480266.428198164,0.0,0.0
2016-10-20,464.8793051398063,466.01291883332345,459.0984965885902,462.9113116000254,4230386.905384759,0.0,0.0
2016-10-21,462.2279698338507,467.6741871459506,461.73847950569404,467.26597063976607,3972691.391008691,0.0,0.0
2016-10-24,470.57716931697206,477.2120350796812,468.71402094309195,476.6315095549579,4381902.54304756,0.0,0.0
2016-10-25,476.6402320131491,479.01555872830295,473.1338143783036,474.5802610844477,5159612.030453834,0.0,0.0
2016-10-26,472.9867062506595,473.7531367109113,466.2875286508867,467.9233659002023,4679027.338831409,0.0,0.0
2016-10-27,472.109449049995,472.6768321429062,463.4700759027349,465.1175339233359,5957644.116899591,0.0,0.0
2016-10-28,448.1546405791823,452.7041350953121,444.3439116487836,446.0511964410955,7539536.261409707,0.0017268780249402186,0.0
2016-10-31,448.3233444556398,454.55324564020043,447.25036991447774,452.18820229527626,5570095.051157128,0.0,0.0
2016-11-01,456.4860931143768,457.7018187862259,444.7707255767799,449.5006309393172,5835594.8535357565,0.0,0.0
2016-11-02,448.7666270339668,449.82760206667484,438.4194695309722,439.86664966386,4943489.634434458,0.0,0.0
2016-11-03,439.78629217262574,445.860814806787,438.55998568570084,440.26956450256455,4637231.5677466765,0.0,0.0
2016-11-04,438.1579110039216,440.49986242571265,433.132707834475,434.3231714760944,5336940.623960518,0.0,0.0
2016-11-07,442.99194090597035,452.1527928050331,442.33146765968854,450.44009727025605,5645393.699342634,0.0,0.0
2016-11-08,451.7608897447385,456.4806845768149,448.6643792446854,454.02786484596527,4432044.053952901,0.00545090011148471,0.0
2016-11-09,441.586318125303,449.8058282695684,439.04682026561676,446.77746866113847,7763423.263418818,0.0011763051137632266,0.0
2016-11-10,450.56927476945606,452.0119506705001,420.03563492488274,433.21582137186385,10066089.452086326,0.0001893666865925894,0.0
2016-11-11,429.8531071062851,434.19091577326327,426.0300606020224,431.56005160151307,6065167.157152296,0.0,0.0
2016-11-14,434.8020421128705,435.7925685775482,416.0518131565144,421.0784753966863,7379766.432375602,0.0,0.0
2016-11-15,426.6242818651882,435.1620520917699,423.55457137575286,432.51318176712226,7052748.807379859,0.007878730745698321,0.0
2016-11-16,430.634489770449,436.6156237831969,428.2577559114578,434.40097630463595,5317239.15219225,0.004929778151718429,0.0
2016-11-17,435.6732732520837,441.16737808208546,434.81218960328476,440.0647673004649,4733270.606620349,0.0,0.0
2016-11-18,442.22977785401804,446.1944713346853,439.8694478481988,441.55477636119036,4851220.45934322,0.0,0.0
2016-11-21,444.39332652929744,452.1482072920132,443.6108902066774,451.60201029649835,4521053.811661573,0.003257510244035567,0.0
2016-11-22,455.7351924134606,458.6611402068098,451.9897323346439,455.0896125556304,5365592.874333594,0.0,0.0
2016-11-23,453.31796050387146,453.91597589315467,448.62998863808076,452.50972977457326,3535164.3529221243,0.0008250731814671251,0.0
2016-11-25,455.64520365836796,456.22498777634735,451.06165740576296,452.7644394266934,1888103.8966711224,0.0,0.0
2016-11-28,450.90300382746915,451.6793409739754,444.34425179479945,446.05955891774164,4681767.223461804,0.0,0.0
2016-11-29,446.7912878741803,448.0910868404245,442.8991662041463,443.84134290012645,4012658.5825676704,0.1121229080502025,0.0
2016-11-30,443.62231238655505,446.9195414723229,437.16066967510574,437.556488420929,5305183.28522246,0.0,0.0
2016-12-01,438.23713974221266,439.3516999679727,430.44227773983823,433.78255819847084,5524036.121759953,0.010349676287500992,0.0
2016-12-02,433.6130893901185,436.77297671626445,429.84080626098086,432.06583720481456,4528328.534428803,0.0,0.0
2016-12-05,434.55194365541496,443.4443878962674,432.766090997681,441.8169521576349,4887029.267292627,0.00725427228252114,0.0
2016-12-06,444.0905396157042,446.34904962510916,440.00896490087774,444.0564863006434,4430528.483790018,0.00236718478760214,0.0
2016-12-07,444.12395539778817,448.59781353315157,439.7148749266002,448.43905853792774,5020233.181305719,0.006822753437490532,0.0
2016-12-08,449.2523362484142,450.9848083235227,445.31188566086905,447.2604325512968,4481192.109461542,0.0,0.0
2016-12-09,448.75258812536464,449.20739953151065,445.9075543660434,448.1505318778115,3786107.1093639014,0.0,0.0
2016-12-12,447.12510319265203,447.94923541069466,441.77153286051504,443.83431466656623,4392568.466203497,0.0,0.0
2016-12-13,446.3756257388461,455.552372150312,444.6266826084769,450.9340327282509,5472040.435747088,0.0023718213494185415,0.0
2016-12-14,452.7609065556411,454.48988914061545,444.5665048214041,447.61601408047795,5530718.257044569,0.0,0.0
2016-12-15,446.3068731709445,448.1881093688518,442.664289330476,443.3596788372367,4750789.037823115,0.0,0.0
2016-12-16,445.55462522159087,446.0628252882127,439.15406561230117,441.511430386343,6826396.802476514,0.0019301968787533144,0.0
2016-12-19,441.9908704849253,448.38373374699034,440.3397517065575,445.4886888459785,3783344.357867448,0.01437044053239428,0.0
2016-12-20,446.82025283675193,450.4668089836144,446.08087421016546,448.7188709043894,3903540.012239921,0.0,0.0
2016-12-21,448.0571766144208,449.2729418643775,445.68975049678875,448.51422235562865,3605541.5949197286,0.0001956783195975701,0.0
2016-12-22,447.16349543297036,448.9002921723508,443.54396202100554,445.4628814113178,3575602.2438744563,0.0,0.0
2016-12-23,444.5218038500172,445.9757481691764,440.9754538471425,442.7150273732555,2618121.643861663,0.0,0.0
2016-12-27,444.15471899656296,450.11842318710325,442.8711037256245,448.04069868598765,2773209.9747516755,0.0,0.0
2016-12-28,450.42508027423145,452.3515285592479,446.7854662690717,447.7548995906536,3233565.3557850006,0.0,0.0
2016-12-29,447.81312662565585,448.8395681780533,442.05907307802585,444.41271464881356,2860869.174450128,0.0,0.0
2016-12-30,445.2278962939597,445.84805990775925,435.520909669593,436.53200451527204,3989741.3449807162,0.00047001445073104585,0.0
2017-01-02,,,,,,,
2017-01-03,440.9246842593475,441.8215959459253,435.0515954344661,438.6226303801487,4563325.370783058,0.0,0.0
2017-01-04,441.04020587443046,442.56556306664476,438.8129207664783,441.031135568923,4116399.894666978,0.0,0.0
2017-01-05,442.9436470803873,453.54646467238985,441.9450290717651,452.2337551515248,5277011.485997492,0.0,0.0
2017-01-06,453.05627188908784,462.1226849437634,450.90089854690046,460.0296416914598,5473817.311014732,0.0020658201358828036,0.0
2017-01-09,460.9159156209753,463.4612694182855,457.65999976640194,460.62482340685114,4084629.283027588,0.0,0.0
2017-01-10,460.76625820502386,462.3319964400177,457.1144387315603,460.7723640623141,4000267.082162991,0.0,0.0
2017-01-11,459.7160803602476,463.0770046759805,457.1840139818821,462.2289994666885,3735615.5231927643,0.0,0.0
2017-01-12,462.58025416785665,469.55710265959624,461.4131463433339,469.0875705524611,4387041.863449893,0.0,0.0
2017-01-13,469.32535384746194,473.40049164210143,467.55675130643596,470.79726067078053,3671583.9323253017,0.0,0.0
2017-01-17,469.98343182866444,470.8997341772362,463.81375135160926,467.38454008166167,4063630.7952336427,0.0,0.0
2017-01-18,467.4617476097425,468.736814043144,464.02386580401185,466.3468972319884,3403013.614233297,0.0,0.0
2017-01-19,467.47893848507084,469.60537354758395,465.5379193442108,466.6808818382516,3658144.085310753,0.0,0.0
2017-01-20,469.8967066427765,470.4899115579687,464.83951990466045,466.4977785549914,4080161.030332482,0.0,0.0
2017-01-23,465.39756404032255,471.6925372538139,463.8595044520079,471.02380807467546,3957254.40951191,0.013450784739608592,0.0
2017-01-24,473.1214706067981,474.7548810251215,469.19342361466846,473.72017807855343,3861218.8108105585,0.0,0.0
2017-01-25,475.64759075011176,481.74391918532325,474.9731235398534,480.7578827549139,4329389.378044653,0.0002932355638587783,0.0
2017-01-26,480.3097977366285,484.8229019635506,478.7166880270891,481.94271520843733,4247602.549868993,0.0,0.0
